customer_id,order_date,order_time,sku,item_id,item_quantity,item_price,item_disc_bins_null,item_disc_bins_sub_twenty,item_disc_bins_sub_forty,item_disc_bins_sub_sixty,item_disc_bins_sub_eighty,item_disc_bins_sub_hundred
134,2022-10-02,13:03:12,,Ezimit Terra Makedonika 2012,1,76.0,1,0,0,0,0,0
134,2022-10-02,13:03:12,,Logodaj Winery Melnik 55 2019,1,57.0,1,0,0,0,0,0
134,2022-10-02,13:03:12,,The Foreign Affair Dream 2018,1,68.0,0,1,0,0,0,0
134,2022-10-02,13:03:12,,Eikendal Vineyards Cabernet Sauvignon Merlot 2020,1,54.0,0,1,0,0,0,0
134,2022-10-02,13:03:12,,Bledsoe Family Winery Cabernet Sauvignon 2019,1,129.0,0,1,0,0,0,0
134,2022-10-02,13:03:12,,Vinohora Rosu de Purcari 2019,1,60.0,0,1,0,0,0,0
134,2022-10-02,13:03:12,,Il Canovino “RICCARDO V” Corvina Veronese IGT 2017,1,67.0,0,1,0,0,0,0
134,2022-10-02,13:03:12,BBW-WINE-1013,Ciù Ciù Rosso Piceno Bacchus DOC 2021,1,41.0,1,0,0,0,0,0
135,2022-07-24,13:20:14,,Terra Makedonia,1,76.0,1,0,0,0,0,0
135,2022-07-24,13:20:14,,Ornament,1,59.0,0,1,0,0,0,0
135,2022-07-24,13:20:14,,Cota Pero J’Dero 2020,1,65.0,1,0,0,0,0,0
135,2022-07-24,13:20:14,,Rara Neagră de Purcari 2020,1,50.0,1,0,0,0,0,0
135,2022-07-24,13:20:14,,Viorica de Purcari 2020,1,48.0,1,0,0,0,0,0
135,2022-07-24,13:20:14,BBW-WINE-471,Anatolikos Fine Mavroudi of Thrace Red 2018,1,79.0,1,0,0,0,0,0
136,2022-12-08,22:34:17,,San Marzano Rari Nerello Mascalese Siciliane IGP 2020,2,59.0,1,0,0,0,0,0
136,2022-12-08,22:34:17,,Ca dei Frati Ronchedone Vino Rosso 2019,2,63.0,1,0,0,0,0,0
136,2022-12-08,22:34:17,,Ca dei Frati I Frati Lugana DOC 2021,6,51.0,1,0,0,0,0,0
136,2022-12-08,22:34:17,BBW-WINE-942,Adega do Demo Bitoku 2019,2,57.0,1,0,0,0,0,0
136,2022-12-08,22:34:17,,Kolonne Null - Sparkling Riesling,1,48.0,1,0,0,0,0,0
136,2022-12-08,22:34:17,BBW-WINE-289,Château Pajzos Tokaji Aszu 5 Puttonyos 2017,1,78.0,1,0,0,0,0,0
137,2022-08-13,18:13:27,,Wine & Western Flower Arrangement - Saturday 20 Aug 1430-1600,2,68.0,1,0,0,0,0,0
138,2022-07-22,08:45:58,,KEENWAYBREAD X BOUNDBYWINE - Passopisciaro Pasobianco 750ML,1,61.0,1,0,0,0,0,0
139,2022-07-07,19:48:53,,Rara Neagră de Purcari 2020,1,50.0,1,0,0,0,0,0
139,2022-07-07,19:48:53,,Ara Sauvignon Blanc 2021,1,49.0,1,0,0,0,0,0
139,2022-07-07,19:48:53,,Mastrojanni,1,77.0,1,0,0,0,0,0
139,2022-07-07,19:48:53,,LAS Fuck Him,1,72.0,1,0,0,0,0,0
140,2023-01-31,12:03:24,,Tikves Temjanika Special Selection 2020,2,39.0,1,0,0,0,0,0
141,2023-01-12,15:31:20,,Roqueta Origen The Freaky Wines Tinto 2021,1,44.0,1,0,0,0,0,0
141,2023-01-12,15:31:20,,Tikves Temjanika Special Selection 2020,1,39.0,1,0,0,0,0,0
141,2023-01-12,15:31:20,BBW-WINE-075,Feudi Salentini 125 Uno Due Cinque Malvasia Bianco del Salento 2020 - Single Bottle,1,36.0,1,0,0,0,0,0
141,2023-01-12,15:31:20,BBW-WINE-1013,Ciù Ciù Rosso Piceno Bacchus DOC 2021,1,42.0,1,0,0,0,0,0
142,2022-11-15,23:34:47,,Ambassador Series: Anatolikos @ Appetite,2,139.0,1,0,0,0,0,0
143,2023-06-24,17:07:48,,Domaine Maurice Tremblay Chablis 2020,1,52.0,1,0,0,0,0,0
144,2023-06-11,18:43:23,BBW-WINE-744,Casa Rojo La Marimorena Albariño 2021,1,66.0,1,0,0,0,0,0
144,2023-06-11,18:43:23,BBW-WINE-292,Bodegas Matsu El Recio 2020,1,59.0,1,0,0,0,0,0
145,2023-04-08,11:49:24,,San Marzano Anniversario 62 Primitivo di Manduria DOP Riserva 2017,1,100.0,1,0,0,0,0,0
145,2023-04-08,11:49:24,,Longarico Nostrale Terre Siciliane IGT 2020,1,56.0,1,0,0,0,0,0
145,2023-04-08,11:49:24,,Giuseppe Campagnola Amarone della Valpolicella Classico DOCG 2017,1,92.0,1,0,0,0,0,0
146,2022-10-14,19:09:10,BBW-WINE-292,Bodegas Matsu El Recio 2020,1,58.0,1,0,0,0,0,0
146,2022-10-14,19:09:10,BBW-WINE-080,Spier Seaward Chenin Blanc 2020,1,45.0,1,0,0,0,0,0
146,2022-10-14,19:09:10,,Feteasca Neagră de Purcari 2019,1,69.0,1,0,0,0,0,0
146,2022-10-14,19:09:10,,Sella & Mosca Cannonau di Sardegna DOC 2019,1,54.0,1,0,0,0,0,0
146,2022-10-14,19:09:10,BBW-SPRT-119,RIVO Gin,1,94.0,1,0,0,0,0,0
147,2023-04-05,18:43:05,BBW-WINE-587,Recanati Upper Galilee Syrah 2020,1,59.0,1,0,0,0,0,0
148,2022-04-03,18:33:30,BBW-WINE-942,Adega do Demo Bitoku 2018,2,57.0,1,0,0,0,0,0
148,2022-04-03,18:33:30,,Judith Beck Ink 2020,1,65.0,1,0,0,0,0,0
149,2022-04-02,18:29:56,BBW-WINE-483,Puchang Beichun 2015,1,80.0,1,0,0,0,0,0
150,2022-01-22,03:41:12,,Momento Mori Fistful Of Flowers 2020,1,68.0,1,0,0,0,0,0
151,2022-10-08,12:44:44,BBW-WINE-574,Bodegas El Nido Clío 2019,2,114.0,1,0,0,0,0,0
152,2022-09-27,12:22:07,BBW-WINE-574,Bodegas El Nido Clío 2019,1,114.0,1,0,0,0,0,0
153,2022-10-03,17:36:06,,Bodegas Valduero Valduero Una Cepa 2016,2,85.0,1,0,0,0,0,0
154,2022-05-31,15:28:49,BBW-WINE-574,Bodegas El Nido Clío 2019,2,114.0,1,0,0,0,0,0
155,2023-04-21,23:49:38,,Garbole Heletto Rosso Veneto IGP 2015,1,113.0,1,0,0,0,0,0
155,2023-04-21,23:49:38,BBW-WINE-299,Spier Creative Block 8 2017,1,64.0,1,0,0,0,0,0
155,2023-04-21,23:49:38,,Medici Ermete Lambrusco Reggiano “Quercioli” DOC NV,1,36.0,1,0,0,0,0,0
155,2023-04-21,23:49:38,,Fitz Brut N.V,1,75.0,1,0,0,0,0,0
155,2023-04-21,23:49:38,BBW-WINE-641,Le Mesnil Brut Nv Blanc de Blancs Grand Cru NV - 750ml,1,116.0,1,0,0,0,0,0
155,2023-04-21,23:49:38,,By the Glass - Coffee/Tea - Hot / Espresso,2,3.5,1,0,0,0,0,0
155,2023-04-21,23:49:38,BBW-WINE-477,Puchang Saperavi 2016,1,82.0,1,0,0,0,0,0
156,2022-08-13,13:14:20,,GAILY BAKES X BOUNDBYWINE X FLOR DE CANA - DAIQUIRI COCKTAIL,1,12.0,1,0,0,0,0,0
156,2022-08-13,13:14:20,,GAILY BAKES X BOUNDBYWINE X FLOR DE CANA - FLOR GINGER COCKTAIL,1,14.0,1,0,0,0,0,0
156,2022-08-13,13:14:20,,GAILY BAKES X BOUNDBYWINE X FLOR DE CANA - MOCHI WAFFLE,1,9.9,1,0,0,0,0,0
156,2022-08-13,13:14:20,,GAILY BAKES X BOUNDBYWINE X FLOR DE CANA - GAILEY'S SET,1,6.9,1,0,0,0,0,0
157,2023-06-09,16:34:45,,Anatolikos Vineyards Fine Assyrtiko 2021,1,65.0,1,0,0,0,0,0
157,2023-06-09,16:34:45,,Bodegas Valduero Valduero Una Cepa 2016,1,86.0,1,0,0,0,0,0
158,2022-01-22,06:03:43,,Orin Swift Cellars Abstract 2018,1,90.0,1,0,0,0,0,0
158,2022-01-22,06:03:43,,Orin Swift Cellars Machete 2016,1,112.0,1,0,0,0,0,0
159,2023-03-14,14:34:15,BBW-WINE-394,Rockford Basket Press Shiraz 2016,1,160.0,1,0,0,0,0,0
160,2022-06-13,11:43:53,,Château de Beaucastel Coudoulet de Beaucastel Côtes-du-Rhône 2019,1,73.0,1,0,0,0,0,0
161,2023-07-10,20:21:24,BBW-WINE-546,L.A.S. Vino Albino PNO 2019,1,73.0,1,0,0,0,0,0
161,2023-07-10,20:21:24,BBW-WINE-069,Château de la Maltroye Chassagne-Montrachet Blanc 2020,1,138.0,1,0,0,0,0,0
161,2023-07-10,20:21:24,,Domaine Arnaud Baillot Chassagne Montrachet Blanc Vieilles Vignes 2020,1,144.0,1,0,0,0,0,0
161,2023-07-10,20:21:24,,Tenuta Buon Tempo Brunello di Montalcino 2018,1,86.0,1,0,0,0,0,0
162,2023-04-26,18:45:08,,Tornatore Etna Bianco Contrada Pietrarizzo 2021,1,72.0,0,0,0,0,0,1
162,2023-04-26,18:45:08,,Tornatore Etna Rosso Contrada Pietrarizzo 2019,1,72.0,0,0,0,0,0,1
163,2023-03-26,18:45:09,,Spioenkop Elgin Riesling 2017,1,65.0,0,0,0,0,0,1
163,2023-03-26,18:45:09,,C.O.S Frappato Sicilia 2021,1,72.0,0,0,0,0,0,1
164,2023-03-19,19:54:43,,Domaine des Deux Roches Pouilly-Fuissé ‘Feuille de Vigne’ 2020,1,79.0,1,0,0,0,0,0
164,2023-03-19,19:54:43,BBW-WINE-954,Bodega Chacra Barda Pinot Noir 2021,2,79.0,1,0,0,0,0,0
165,2023-02-04,21:13:22,,Domaine De Vernus Chiroubles 2019,1,78.0,1,0,0,0,0,0
165,2023-02-04,21:13:22,BBW-WINE-954,Bodega Chacra Barda Pinot Noir 2021,1,79.0,1,0,0,0,0,0
165,2023-02-04,21:13:22,,Famille Perrin Châteauneuf-du-Pape Les Sinards Blanc 2021,1,93.0,1,0,0,0,0,0
165,2023-02-04,21:13:22,,Pierre Lamy Saint-Aubin ‘Les Frionnes’ Blanc 1982,1,148.0,1,0,0,0,0,0
166,2023-01-26,19:07:35,,Domaine De Vernus Chiroubles 2019,1,78.0,0,0,0,0,0,1
166,2023-01-26,19:07:35,,Piquentum Malvazija 2021,1,65.0,0,0,0,0,0,1
167,2022-12-22,19:17:20,BBW-WINE-954,Bodega Chacra Barda Pinot Noir 2021,1,78.0,1,0,0,0,0,0
167,2022-12-22,19:17:20,BBW-WINE-436,"La Kiuva ""Rouge de Vallee"" Valle d'Aosta 2020",1,50.0,1,0,0,0,0,0
167,2022-12-22,19:17:20,BBW-WINE-197,Louis Roederer 243 Collection Champagne,1,99.0,1,0,0,0,0,0
167,2022-12-22,19:17:20,,Domaine Collovray & Terrier Pouilly Fuisse ‘Feuille de Vigne’ 2020,1,78.0,1,0,0,0,0,0
167,2022-12-22,19:17:20,BBW-WINE-608,Domaine Louis Michel & Fils Chablis 2019,1,72.0,1,0,0,0,0,0
167,2022-12-22,19:17:20,BBW-WINE-561,Chablis 'Le Bas de Chapelot' 2020,1,69.0,1,0,0,0,0,0
168,2022-07-23,11:15:56,,Viorica de Purcari 2020,1,48.0,1,0,0,0,0,0
169,2023-07-29,16:58:03,,Tenuta il Poggione Bianco di Toscana 2020,1,39.0,1,0,0,0,0,0
169,2023-07-29,16:58:03,,Tikves Rkatsiteli Special Selection 2018,6,39.0,1,0,0,0,0,0
169,2023-07-29,16:58:03,,ABK6 Cognac VSOP,1,108.0,1,0,0,0,0,0
169,2023-07-29,16:58:03,,BenRiach The Smoky Twelve,1,169.0,1,0,0,0,0,0
170,2023-07-22,17:13:11,,Tikves Rkatsiteli Special Selection 2018,2,39.0,1,0,0,0,0,0
170,2023-07-22,17:13:11,BBW-WINE-480,Puchang Rkatsiteli 2019,1,81.0,1,0,0,0,0,0
170,2023-07-22,17:13:11,,Thaya Premium Zweigeltrebe 2020,1,56.0,1,0,0,0,0,0
170,2023-07-22,17:13:11,,Catherine Marshall Fine Art Collection Grenache Noir 2022,1,69.0,1,0,0,0,0,0
171,2023-07-08,16:09:14,,Tikves Rkatsiteli Special Selection 2018,1,39.0,1,0,0,0,0,0
171,2023-07-08,16:09:14,,Domaine Wardy Perle du Chateau 2019,1,66.0,1,0,0,0,0,0
171,2023-07-08,16:09:14,BBW-WINE-480,Puchang Rkatsiteli 2019,1,81.0,1,0,0,0,0,0
171,2023-07-08,16:09:14,,Cascina Chicco Metodo Classico Extra Brut Cuvee Zero 2019,1,64.0,1,0,0,0,0,0
172,2023-06-20,14:04:03,BBW-WINE-292,Bodegas Matsu El Recio 2020,1,59.0,1,0,0,0,0,0
172,2023-06-20,14:04:03,,Vina Muriel Tinto Gran Reserva Garnacha 2011,1,57.0,1,0,0,0,0,0
172,2023-06-20,14:04:03,,Cascina Chicco Roero Montespinato DOCG 2018,1,50.0,1,0,0,0,0,0
172,2023-06-20,14:04:03,BBW-WINE-480,Puchang Rkatsiteli 2019,1,81.0,1,0,0,0,0,0
172,2023-06-20,14:04:03,,Aphros Phaunus Amphora Vinhao Red 2017,1,89.0,1,0,0,0,0,0
172,2023-06-20,14:04:03,,Susana Esteban Cabriolet Touriga Nacional 2018,1,76.0,1,0,0,0,0,0
173,2023-04-15,16:10:27,BBW-WINE-592,Stratus White 2016,1,69.0,1,0,0,0,0,0
173,2023-04-15,16:10:27,,Lakeview Cellars Diamond Estates Viognier 2020,1,44.0,1,0,0,0,0,0
173,2023-04-15,16:10:27,,Donnafugata Bell'Assai 2019,1,56.0,1,0,0,0,0,0
173,2023-04-15,16:10:27,BBW-WINE-480,Puchang Rkatsiteli 2019,1,81.0,1,0,0,0,0,0
173,2023-04-15,16:10:27,,Mas Doix Salanques 2019,1,90.0,1,0,0,0,0,0
174,2023-04-01,16:08:04,,Le Mesnil Extra Brut Blanc de Blancs Grand Cru NV - 750ml,1,126.0,1,0,0,0,0,0
174,2023-04-01,16:08:04,BBW-WINE-592,Stratus White 2016,1,69.0,1,0,0,0,0,0
174,2023-04-01,16:08:04,,Tikves Barovo 2017,1,79.0,1,0,0,0,0,0
175,2023-03-04,16:03:27,,The English Whiskey Original Single Malt,1,108.0,1,0,0,0,0,0
175,2023-03-04,16:03:27,,ABK12,1,212.0,1,0,0,0,0,0
176,2023-02-25,14:55:05,,Domaine Vacheron Sancerre Blanc Les Romains 2020,1,118.0,1,0,0,0,0,0
177,2023-02-25,14:52:24,BBW-WINE-541,Domaine Vacheron Sancerre Blanc 2021,1,72.0,1,0,0,0,0,0
177,2023-02-25,14:52:24,BBW-WINE-641,Le Mesnil Brut Nv Blanc de Blancs Grand Cru NV - 750ml,1,116.0,1,0,0,0,0,0
177,2023-02-25,14:52:24,,Nocturne Rară Neagră 2020,1,65.0,1,0,0,0,0,0
177,2023-02-25,14:52:24,,Hidden Bench Terroir Cache 2016,1,79.0,1,0,0,0,0,0
177,2023-02-25,14:52:24,,Lakeview Cellars Diamond Estates Viognier 2020,1,44.0,1,0,0,0,0,0
177,2023-02-25,14:52:24,,Tikves Barovo 2017,1,79.0,1,0,0,0,0,0
178,2022-05-03,18:13:28,BBW-WINE-808,Leoparodi Nebbiolo d'alba 2015,1,68.0,1,0,0,0,0,0
179,2023-03-30,11:04:18,,Château Martet Reserve De La Famille 2018,1,104.0,1,0,0,0,0,0
180,2023-07-29,13:21:17,,Domaine Maurice Tremblay Chablis 2020,1,52.0,1,0,0,0,0,0
181,2023-07-08,11:33:08,,Martinelli Zinfandel Vigneto di Evo 2019,1,74.0,1,0,0,0,0,0
181,2023-07-08,11:33:08,,Black Stallion Estate Winery Napa Valley Cabernet Sauvignon 2019,1,86.0,1,0,0,0,0,0
182,2022-01-22,06:34:24,,Giacomo Montresor Amarone Della Valpolicella (Satinato) - 2016,3,68.0,1,0,0,0,0,0
182,2022-01-22,06:34:24,,La Rioja Alta Viña Alberdi Reserva 2015,2,56.0,1,0,0,0,0,0
183,2022-01-22,05:09:12,,Zenato Ripassa Valpolicella Ripasso DOC Superiore 2017,2,62.0,1,0,0,0,0,0
184,2022-04-19,21:24:00,BBW-WINE-631,Bouchard Finlayson Hannibal 2018,1,76.0,1,0,0,0,0,0
184,2022-04-19,21:24:00,BBW-WINE-173,Torbreck Old Vines Grenache Shiraz Mourvèdre 2018,1,51.0,1,0,0,0,0,0
184,2022-04-19,21:24:00,BBW-WINE-411,Bodegas Matsu El Picaro 2020,1,48.0,1,0,0,0,0,0
184,2022-04-19,21:24:00,BBW-WINE-745,Casa Rojo The Invisible Man 2016,1,62.0,1,0,0,0,0,0
184,2022-04-19,21:24:00,,Tyrells - Big pack - Pesto parmesan,1,5.3,1,0,0,0,0,0
184,2022-04-19,21:24:00,,Tyrells small pack,1,2.15,0,0,0,0,0,1
184,2022-04-19,21:24:00,,Curiously cauli - Garlic,1,12.5,0,0,0,0,0,1
185,2022-01-22,06:26:34,,J.B. Becker Wallufer Walkenberg Riesling Kabinett Trocken 2016,2,61.0,1,0,0,0,0,0
185,2022-01-22,06:26:34,,Peter Lauer Faß 6 Senior Ayler Riesling 2020,2,57.0,1,0,0,0,0,0
185,2022-01-22,06:26:34,,Broc Cellars Sparkling Valdiguié Petillant 2019,1,77.0,1,0,0,0,0,0
185,2022-01-22,06:26:34,,Adega do Demo Bitoku 2018,1,57.0,1,0,0,0,0,0
186,2022-10-26,19:08:09,,Purcari Freedom Blend 2020,1,69.0,1,0,0,0,0,0
187,2022-10-26,18:02:53,,Purcari Freedom Blend 2020,1,69.0,1,0,0,0,0,0
187,2022-10-26,18:02:53,BBW-WINE-167,Broc Cellars Amore Bianco 2020,1,78.0,1,0,0,0,0,0
188,2022-10-26,16:13:52,,Kabaj Cuvée Morel 2010,1,86.0,1,0,0,0,0,0
188,2022-10-26,16:13:52,BBW-WINE-472,Anatolikos MV Mavroudi of Thrace Red 2017,1,60.0,1,0,0,0,0,0
188,2022-10-26,16:13:52,BBW-WINE-351,Bodega Garzon S.V Tannat 2018,1,59.0,1,0,0,0,0,0
188,2022-10-26,16:13:52,,Pheasant’s Tears Gorulu Mtsvane 2019,1,62.0,1,0,0,0,0,0
188,2022-10-26,16:13:52,,Maçanita Tinto 2018,1,67.0,1,0,0,0,0,0
189,2022-07-22,13:42:49,,The Prisoner Napa Cabernet Sauvignon 2019,1,118.0,1,0,0,0,0,0
190,2022-07-19,21:09:55,,Leonetti Cellar Merlot 2018,1,142.0,1,0,0,0,0,0
190,2022-07-19,21:09:55,,Cantine Feudi di San Marzano Cinquanta Collezione Vino Rosso N.V,1,69.0,1,0,0,0,0,0
190,2022-07-19,21:09:55,,Shannon Mt Bullet,1,99.0,1,0,0,0,0,0
190,2022-07-19,21:09:55,BBW-WINE-093,The Prisoner Saldo Zinfandel NV,2,82.0,1,0,0,0,0,0
191,2023-06-17,18:21:36,,Spier Creative Block 3 2018,1,65.0,1,0,0,0,0,0
191,2023-06-17,18:21:36,BBW-WINE-299,Spier Creative Block 8 2017,1,64.0,1,0,0,0,0,0
191,2023-06-17,18:21:36,BBW-WINE-531,Spier Signature Chenin Blanc 2022,1,37.0,1,0,0,0,0,0
192,2023-06-16,15:46:32,,"Wine Ambassador Series: Spier Winery, Stellenbosch, South Africa - 1700 - 1800",2,29.0,1,0,0,0,0,0
193,2023-01-08,17:10:36,,Norman Hardie Pinot Noir Unfiltered 2016,1,63.0,1,0,0,0,0,0
193,2023-01-08,17:10:36,,Lakeview Cellars Diamond Estates Viognier 2020,1,44.0,1,0,0,0,0,0
194,2022-10-21,13:43:55,,Degani Amarone della Valpolicella Classico La Rosta 2018,1,79.0,1,0,0,0,0,0
195,2023-02-07,09:52:47,BBW-WINE-394,Rockford Basket Press Shiraz 2016,1,160.0,1,0,0,0,0,0
195,2023-02-07,09:52:47,,Rockford Alicante Bouchet 2021,1,62.0,1,0,0,0,0,0
196,2023-06-20,21:49:53,BBW-WINE-312,Alain Geoffroy Chablis Villages 2020,2,58.0,1,0,0,0,0,0
196,2023-06-20,21:49:53,,Arnaud Baillot Bourgogne Pinot Noir 2020,3,69.0,1,0,0,0,0,0
196,2023-06-20,21:49:53,BBW-WINE-726,Isole e Olena Chianti Classico DOCG 2019,3,67.0,1,0,0,0,0,0
196,2023-06-20,21:49:53,,Vietti Barolo Castiglione 2018,2,108.0,1,0,0,0,0,0
196,2023-06-20,21:49:53,BBW-WINE-276,Domaine Patrice Moreux Pouilly-Fumé 2021,1,54.0,1,0,0,0,0,0
196,2023-06-20,21:49:53,BBW-WINE-058,Albert Bichot Aloxe-Corton 2016,1,114.0,1,0,0,0,0,0
197,2023-04-25,20:33:22,BBW-WINE-614,Concha y Toro Amelia Pinot Noir 2019,1,108.0,1,0,0,0,0,0
197,2023-04-25,20:33:22,,Fujimaru Dela King 2021,1,68.0,1,0,0,0,0,0
197,2023-04-25,20:33:22,BBW-WINE-395,Silver Heights Jia Yuan Pinot Noir 2019,1,71.0,1,0,0,0,0,0
197,2023-04-25,20:33:22,BBW-WINE-527,Domaine Vacheron Sancerre Rouge 2020,1,85.0,1,0,0,0,0,0
197,2023-04-25,20:33:22,,Bachelet-Monnot Maranges 1er Clos de la Boutiere Rouge 2020,1,89.0,1,0,0,0,0,0
197,2023-04-25,20:33:22,,Domaine Maurice Tremblay Chablis 2020,1,52.0,0,1,0,0,0,0
198,2023-04-07,22:57:05,BBW-WINE-970,Patrick Clerget Coteaux Bourguignons 2018,1,52.0,1,0,0,0,0,0
198,2023-04-07,22:57:05,BBW-WINE-058,Albert Bichot Aloxe-Corton 2016,1,111.0,1,0,0,0,0,0
198,2023-04-07,22:57:05,BBW-WINE-083,Domaine Michel Bouzereau Bourgogne Côte d'Or Chard 2019,1,67.0,1,0,0,0,0,0
198,2023-04-07,22:57:05,,Daniel Dampt & Fils Petit Chablis 2020,1,67.0,1,0,0,0,0,0
198,2023-04-07,22:57:05,BBW-WINE-907,Faiveley Bourgogne Pinot Noir 2020,2,58.0,1,0,0,0,0,0
198,2023-04-07,22:57:05,BBW-WINE-276,Domaine Patrice Moreux Pouilly-Fumé 2019,1,53.0,1,0,0,0,0,0
198,2023-04-07,22:57:05,BBW-WINE-803,Pascal Jolivet Blanc Fumé 2021,1,72.0,1,0,0,0,0,0
198,2023-04-07,22:57:05,BBW-WINE-726,Isole e Olena Chianti Classico DOCG 2019,2,67.0,1,0,0,0,0,0
198,2023-04-07,22:57:05,,Vietti Barolo Castiglione 2018,2,108.0,1,0,0,0,0,0
199,2023-05-09,21:06:34,BBW-WINE-020,Loveblock Pinot Noir 2021,1,54.0,1,0,0,0,0,0
200,2023-03-04,16:10:44,,BounceBack - Sleeve,1,19.9,1,0,0,0,0,0
200,2023-03-04,16:10:44,,Lumen,1,71.0,1,0,0,0,0,0
201,2023-03-04,16:09:21,,Wine Ambassador Series: Light & Elegant US Wine - 1530 - 1630,3,35.0,1,0,0,0,0,0
201,2023-03-04,16:09:21,,Heaps Normal Non Alcoholic Beer - Another Lager / Single Can,1,7.0,1,0,0,0,0,0
201,2023-03-04,16:09:21,,Craft 65 Cuvee Saison - Single Can,1,7.5,1,0,0,0,0,0
201,2023-03-04,16:09:21,,By the Glass - Beer - Lychee Lager,1,8.0,1,0,0,0,0,0
202,2022-10-13,17:34:18,,Cota Baba Manda 2021,1,61.0,1,0,0,0,0,0
203,2022-01-22,03:37:25,,Masciarelli Montepulciano d'Abruzzo 2018,2,36.0,1,0,0,0,0,0
204,2023-03-11,15:20:46,,Domaine Wardy Perle du Château 2017,1,70.0,1,0,0,0,0,0
204,2023-03-11,15:20:46,,Aurora Cabernet Franc 2017,1,83.0,1,0,0,0,0,0
205,2023-03-11,10:35:19,,Wine Ambassador Series: Discover Lebanon Beyond Musar - 1400 - 1500,1,30.0,1,0,0,0,0,0
206,2022-10-06,15:21:17,,Wine Ambassador Series: Croatia - 1700 - 1800,1,38.0,1,0,0,0,0,0
207,2022-10-05,10:12:06,,Wine Ambassador Series: Croatia - 1700 - 1800,2,38.0,1,0,0,0,0,0
208,2022-09-23,19:00:24,,Wine Ambassador Series: Croatia - 1700 - 1800,1,38.0,1,0,0,0,0,0
209,2022-07-26,15:38:13,,"Wine Ambassador Series: GranMonte, Thailand - 1530 - 1630",1,28.0,1,0,0,0,0,0
210,2022-06-27,06:03:30,,"Wine Ambassador Series: Canaan Wine Estate, China - 1630 - 1730",1,36.0,1,0,0,0,0,0
211,2023-06-19,19:40:18,,Momento Mori Rack & Ruin 2021,1,82.0,1,0,0,0,0,0
211,2023-06-19,19:40:18,,Bock Cabernet Franc 2018,1,60.0,1,0,0,0,0,0
211,2023-06-19,19:40:18,BBW-WINE-601,Donnafugata Dea Vulcano Etna Rosso DOC 2020,1,65.0,1,0,0,0,0,0
212,2023-03-01,19:13:52,BBW-WINE-601,Donnafugata Dea Vulcano Etna Rosso DOC 2020,1,56.0,1,0,0,0,0,0
212,2023-03-01,19:13:52,,Broc Cellars Trousseau Noir 2021,1,79.0,1,0,0,0,0,0
212,2023-03-01,19:13:52,,Momento Mori Rosso 2020,1,61.0,1,0,0,0,0,0
212,2023-03-01,19:13:52,BBW-WINE-728,Momento Mori Fistful Of Flowers 2021,1,69.0,1,0,0,0,0,0
213,2023-03-12,16:38:06,,Wine Ambassador Series: Discover the Sweets of Hungary - 1530 - 1630,2,18.0,1,0,0,0,0,0
214,2023-07-15,20:45:31,,Marqués de Vargas Rioja Gran Reserva 2015,1,78.0,1,0,0,0,0,0
214,2023-07-15,20:45:31,,Castello Romitorio Brunello di Montalcino 2018,1,88.0,1,0,0,0,0,0
214,2023-07-15,20:45:31,BBW-WINE-068,Luigi Bosca De Sangre Edicion Limitada Malbec 2020,1,73.0,1,0,0,0,0,0
214,2023-07-15,20:45:31,,Yetti & the Kokonut Metro Savagnin 2021,1,71.0,0,1,0,0,0,0
215,2022-04-01,14:26:36,BBW-WINE-991,Cousino Macul Varietals Chardonnay 2018,4,46.0,1,0,0,0,0,0
215,2022-04-01,14:26:36,BBW-WINE-954,Bodega Chacra Barda Pinot Noir 2020,4,78.0,1,0,0,0,0,0
216,2023-01-29,10:58:29,BBW-WINE-1026,J.B. Becker Wallufer Walkenberg Riesling Kabinett Trocken 2016,1,58.0,1,0,0,0,0,0
217,2023-01-14,16:34:05,,Marc Delienne Le Petit Nat 2021,1,59.0,1,0,0,0,0,0
217,2023-01-14,16:34:05,BBW-WINE-304,Broc Cellars Love Red 2021,1,55.0,1,0,0,0,0,0
217,2023-01-14,16:34:05,,Blankbottle Empire Strikes Back 2021,1,69.0,1,0,0,0,0,0
218,2022-01-22,05:56:39,,Torre de Oña Martelo Reserva 2014,1,62.0,1,0,0,0,0,0
218,2022-01-22,05:56:39,,La Rioja Alta Viña Ardanza 2012,1,64.0,1,0,0,0,0,0
219,2023-05-16,14:27:44,BBW-WINE-349,VIK La Piu Belle Rosé 2019,1,51.0,1,0,0,0,0,0
219,2023-05-16,14:27:44,BBW-WINE-068,Luigi Bosca De Sangre Edicion Limitada Malbec 2020,1,73.0,1,0,0,0,0,0
219,2023-05-16,14:27:44,BBW-WINE-785,Château Caronne Ste Gemme 2015 Haut-Médoc,1,80.0,1,0,0,0,0,0
220,2023-06-23,18:15:05,,Whitebox Cocktails Hippy Fizz - Single Can,4,9.5,1,0,0,0,0,0
220,2023-06-23,18:15:05,,Berry Bramble,4,7.0,1,0,0,0,0,0
220,2023-06-23,18:15:05,BBW-WINE-682,Jansz Premium Rosé NV,1,64.0,1,0,0,0,0,0
220,2023-06-23,18:15:05,,Anthonij Rupert L’Ormarins Brut Classique NV,1,44.0,1,0,0,0,0,0
220,2023-06-23,18:15:05,,Spier Signature Chardonnay Pinot Noir Rosé 2022,1,37.0,1,0,0,0,0,0
